DateTime,ItemCode,ItemName,CategoryCode,CategoryName,QuantityKg,UnitPrice,WholesalePrice,LossRate,QuantityCluster,Margin,NetMargin,MarginRate,Margin_Loss_Ratio_pct,ClusterLabel,Date
2020-10-09 19:11:28.293,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.474,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-09
2020-10-10 12:29:21.006,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.291,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-10
2020-10-10 16:29:24.983,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.346,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-10
2020-10-10 16:38:56.786,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.41,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-10
2020-10-10 16:57:37.592,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.337,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-10
2020-10-10 17:46:06.759,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.237,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-10
2020-10-11 10:34:10.076,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.219,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 10:59:42.155,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.446,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 15:46:17.111,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.373,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 15:54:52.842,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.492,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 16:23:55.896,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.383,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 17:41:21.996,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.319,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 17:49:21.911,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.255,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 18:23:49.072,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.328,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-11 18:47:45.531,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.191,11.0,7.03,14.43,2,3.9699999999999998,3.397129,564.7226173541962,3913.5316517962315,Vente 3,2020-10-11
2020-10-18 10:38:59.005,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.063,8.0,7.03,14.43,2,0.9699999999999998,0.8300289999999998,137.98008534850638,956.202947668097,Vente 3,2020-10-18
2020-10-26 11:41:22.429,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.251,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-26
2020-10-26 12:53:59.382,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.167,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-26
2020-10-26 13:30:08.264,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.602,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-26
2020-10-27 10:08:57.241,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.334,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-27
2020-10-27 15:48:37.608,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.636,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-27
2020-10-29 09:58:40.186,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.1,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-29
2020-10-29 17:33:44.026,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.084,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-29
2020-10-30 09:46:04.835,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.652,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-10-30
2020-11-02 17:35:50.249,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.072,7.0,7.03,14.43,2,-0.03000000000000025,-0.025671000000000214,-4.267425320056934,-29.573287041281592,Vente 3,2020-11-02
2020-11-12 18:39:48.328,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.552,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-11-12
2020-11-13 18:52:39.702,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.151,6.0,7.03,14.43,2,-1.0300000000000002,-0.8813710000000002,-146.51493598862024,-1015.3495217506601,Vente 3,2020-11-13
2020-11-14 10:42:53.358,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.261,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 11:01:36.099,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.341,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 13:31:13.858,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.462,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 13:45:50.598,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.422,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 15:17:16.186,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.442,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 16:09:42.876,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.161,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-14 19:04:15.670,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.321,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-14
2020-11-15 09:41:31.576,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.382,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 10:03:41.639,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.522,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 10:06:45.655,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.602,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 11:22:45.170,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.502,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 11:52:42.342,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.623,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 13:06:37.514,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.221,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 13:28:32.404,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.663,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 15:18:35.770,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.542,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 17:05:55.790,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.241,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 17:34:51.358,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.1,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-15 18:50:16.246,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.482,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-15
2020-11-16 12:06:59.936,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.703,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-16
2020-11-16 12:24:14.858,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.181,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-16
2020-11-16 17:56:29.285,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.301,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-16
2020-11-16 18:13:41.087,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.06,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-16
2020-11-16 19:45:51.233,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.562,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-16
2020-11-17 14:44:18.545,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.402,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-17
2020-11-17 15:08:01.161,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.201,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-17
2020-11-17 17:37:56.998,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.141,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-17
2020-11-17 18:02:33.998,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.361,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-17
2020-11-18 16:21:56.764,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.723,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-18
2020-11-18 18:15:23.336,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.281,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-18
2020-11-19 19:43:36.283,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.683,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-19
2020-11-21 18:30:21.423,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.121,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-21
2020-11-22 11:42:42.440,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.582,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-22
2020-11-22 14:08:01.561,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.643,5.0,7.03,14.43,2,-2.0300000000000002,-1.7370710000000003,-288.76244665718355,-2001.1257564600385,Vente 3,2020-11-22
2020-11-29 10:01:37.326,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.538,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 10:04:08.796,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.502,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 10:39:40.402,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.484,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 11:15:27.043,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.269,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 11:30:58.511,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.609,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 16:38:10.419,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.323,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-29 18:59:57.456,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.305,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-29
2020-11-30 09:19:30.623,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.394,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-11-30 09:59:36.543,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.645,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-11-30 16:00:02.975,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.143,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-11-30 17:49:40.694,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.215,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-11-30 18:00:45.986,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.43,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-11-30 19:43:05.447,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.574,5.6,7.03,14.43,2,-1.4300000000000006,-1.2236510000000005,-203.41394025604558,-1409.6600156344116,Vente 3,2020-11-30
2020-12-31 14:43:40.323,5,Shanghaiqing,0,Flower/Leaf Vegetables,0.075,8.0,7.03,14.43,2,0.9699999999999998,0.8300289999999998,137.98008534850638,956.202947668097,Vente 3,2020-12-31
2020-07-10 14:19:41.811,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.538,3.2,2.01,12.17,2,1.1900000000000004,1.0451770000000002,592.0398009950252,4864.74774852116,Vente 3,2020-07-10
2020-09-12 10:40:07.884,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.511,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 10:49:53.717,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.321,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 11:11:22.291,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.371,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 11:23:47.030,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.491,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 12:09:15.342,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.331,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 12:32:46.614,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.601,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 15:02:12.826,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.261,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 16:17:02.873,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.521,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 16:45:01.266,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.421,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-12 17:32:06.014,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.651,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-12
2020-09-22 09:28:05.460,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.291,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 10:31:02.842,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.301,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 11:07:32.014,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.411,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 11:37:02.991,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.441,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 11:38:17.498,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.501,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 11:46:18.186,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.21,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 12:05:45.155,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.361,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 12:20:35.608,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.481,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 13:21:00.315,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.661,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 18:53:41.535,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.251,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 18:54:31.865,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.351,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-22 19:28:42.304,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.281,10.0,2.01,12.17,2,7.99,7.0176169999999995,3975.124378109453,32663.306311499207,Vente 3,2020-09-22
2020-09-25 09:40:39.701,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.501,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 09:44:49.514,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.263,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 09:58:18.791,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.363,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 10:38:23.576,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.476,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 10:38:31.682,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.251,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 11:03:16.170,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.689,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 11:27:34.467,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.389,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 17:12:24.236,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.301,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-25 18:16:29.748,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.213,8.0,2.01,12.17,2,5.99,5.261017,2980.099502487563,24487.259675329195,Vente 3,2020-09-25
2020-09-26 09:29:06.123,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.435,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 09:50:41.889,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.167,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 09:54:58.701,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.368,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 10:10:56.932,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.334,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 10:13:59.665,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.535,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 10:17:17.731,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.401,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 10:17:35.430,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.301,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 10:42:52.291,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.284,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 11:47:30.686,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.234,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-26 16:39:23.436,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.268,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-26
2020-09-27 09:32:42.786,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.318,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-27
2020-09-27 10:35:48.045,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.251,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-27
2020-09-27 10:59:37.233,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.385,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-27
2020-09-28 09:36:04.332,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.184,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 10:41:12.147,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.201,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 11:08:45.255,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.502,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 11:36:29.280,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.418,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 11:41:12.951,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.518,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 11:58:06.694,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.351,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-28 17:41:32.373,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.151,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-28
2020-09-29 10:05:15.717,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.702,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-29
2020-09-29 10:13:49.561,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.585,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-29
2020-09-29 10:27:47.258,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.217,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-29
2020-09-29 10:48:59.502,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.468,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-29
2020-09-29 10:54:27.004,6,Niushou Youcai,0,Flower/Leaf Vegetables,0.452,6.0,2.01,12.17,2,3.99,3.504417,1985.0746268656721,16311.213039159178,Vente 3,2020-09-29
